"patch1","patch2","dS","dL"
"habit13.2","exp20.9",1.02970190346382,1.509134
"habit13.2","exp21.9",2.06879523124293,5.0492347
"habit13.2","exp22.9",1.13989281113296,4.0281746
"habit13.2","exp1.10",1.72005406500136,12.0820411
"habit13.2","exp2.10",3.99131712645552,2.232464
"habit13.2","exp3.10",1.87867880338006,11.0769866
"habit13.2","exp4.10",0.391145952461783,8.7942587
"habit13.2","exp5.10",0.42898269240021,8.1800712
"habit13.2","exp6.10",0.90211243474806,7.7927231
"habit13.2","exp7.10",1.42063272970547,0.6253735
"habit13.2","exp8.10",1.5553377362299,3.5208782
"habit13.2","exp9.10",0.442056024592446,7.4782889
"habit13.2","exp10.10",1.96210786955779,0.6726862
"habit13.2","exp11.10",2.51992907450051,4.5944142
"habit13.2","exp12.10",0.889952051612365,7.6578427
"habit13.2","exp13.10",1.45588051310927,0.7677862
"habit13.2","exp14.10",2.45761942329647,4.2675609
"habit13.2","exp15.10",1.86989200489536,3.7326759
"habit13.2","exp16.10",0.673956837862661,3.3053061
"habit13.2","exp17.10",2.32010313895985,6.9791856
"habit13.2","exp18.10",2.68753208057804,3.0480832
"habit13.2","exp19.10",2.50351321123686,4.5165542
"habit13.2","exp20.10",0.441522615756604,5.8712686
"habit13.2","exp21.10",0.654709221780117,4.974981
"habit13.2","exp22.10",1.73962372631897,4.0560725
"habit13.2","exp1.11",0.806594886367908,5.4634467
"habit13.2","exp2.11",2.52700271153734,4.8645369
"habit13.2","exp3.11",3.20785809908738,12.6784431
"habit13.2","exp4.11",1.61539623927878,6.6496445
"habit13.2","exp5.11",1.33000520628616,8.3080875
"habit13.2","exp6.11",0.558320160180646,5.9663833
"habit13.2","exp7.11",1.36863279882568,3.4164773
"habit13.2","exp8.11",3.48442880173743,2.6642241
"habit13.2","exp9.11",0.462903376869782,3.2393546
"habit13.2","exp10.11",2.29323425380717,0.9785463
"habit13.2","exp11.11",2.7006204378723,0.6196885
"habit13.2","exp12.11",0.776834296824112,5.1141248
"habit13.2","exp13.11",3.76940477808991,3.8512434
"habit13.2","exp14.11",1.16286720655106,4.7695669
"habit13.2","exp15.11",1.04529467900626,0.4889321
"habit13.2","exp16.11",1.37268420258265,0.4088835
"habit13.2","exp17.11",0.840435610204892,7.6853036
"habit13.2","exp18.11",0.261275485859044,0.3266053
"habit13.2","exp19.11",4.25010180545441,1.5361475
"habit13.2","exp20.11",1.22586492593219,0.5738741
"habit13.2","exp21.11",2.57161464690865,4.4109537
"habit13.2","exp22.11",1.03381855608729,6.5207205
"habit13.2","exp1.14",1.47824733138933,4.6461953
"habit13.2","exp2.14",3.89232298551595,5.2089185
"habit13.2","exp3.14",0.783711836477288,4.2610395
"habit13.2","exp4.14",1.75892829942583,3.9297532
"habit13.2","exp5.14",2.87351658459349,6.4009152
"habit13.2","exp6.14",0.146841541753424,6.0108157
"habit13.2","exp7.14",1.3229459556868,5.8825779
"habit13.2","exp8.14",2.22325517759173,1.6152885
"habit13.2","exp9.14",0.142938477318825,2.3514846
"habit13.2","exp10.14",2.12626968223061,0.1584259
"habit13.2","exp11.14",1.04367767259919,0.955419
"habit13.2","exp12.14",1.425474624648,3.0285171
"habit13.2","exp13.14",0.432275721935454,4.5810301
"habit13.2","exp14.14",1.48045193361783,8.6329521
"habit13.2","exp15.14",2.1090323072753,3.3234902
"habit13.2","exp16.14",0.940637617814168,0.5969624
"habit13.2","exp17.14",2.89399510727929,4.5434276
"habit13.2","exp18.14",0.765823586782882,5.8203386
"habit13.2","exp19.14",1.20472997208851,6.2866306
"habit13.2","exp20.14",0.291361121848298,0.0658104
"habit13.2","exp21.14",1.69935580542369,3.6480387
"habit13.2","exp22.14",3.95569839217903,2.861059
"habit14.2","habit15.2",4.539528942379,7.3690758
"habit14.2","habit16.2",0.901462089715928,6.6898101
"habit14.2","habit17.2",3.14013076125126,15.916903
"habit14.2","habit18.2",4.87737286385041,2.0846731
"habit14.2","habit19.2",2.99162430603059,2.4238972
"habit14.2","habit20.2",2.15706265655473,7.0846873
"habit14.2","habit21.2",2.38383114788007,10.1072426
"habit14.2","habit22.2",2.52601497135499,9.857519
"habit14.2","habit1.3",1.43952064537309,8.7671695
"habit14.2","habit2.3",1.00310850788169,7.3456168
"habit14.2","habit3.3",0.30395336154145,16.4882401
"habit14.2","habit4.3",1.18071539693629,12.1835762
"habit14.2","habit5.3",2.05292154507422,8.5866587
"habit14.2","habit6.3",2.14498783374315,9.6017165
"habit14.2","habit7.3",1.162937041232,7.3216029
"habit14.2","habit8.3",1.67841611041208,8.2085467
"habit14.2","habit9.3",0.624000918201134,2.2144027
"habit14.2","habit10.3",0.870557134302672,7.9569369
"habit14.2","habit11.3",1.42952638662289,7.08247
"habit14.2","habit12.3",1.74442444142054,11.9069855
"habit14.2","habit13.3",3.74308592548522,6.0342623
"habit14.2","habit14.3",1.56152897933517,4.8501422
"habit14.2","habit15.3",2.6541509728288,10.4739808
"habit14.2","habit16.3",3.46779990149301,9.3922499
"habit14.2","habit17.3",1.74212451992305,15.7271781
"habit14.2","habit18.3",2.80109830308209,8.9040232
"habit14.2","habit19.3",1.73844062169884,10.3017103
"habit14.2","habit20.3",2.71800832850526,6.7898508
"habit14.2","habit21.3",0.852022031733175,10.2176596
"habit14.2","habit22.3",3.30316351253807,8.5439198
"habit14.2","habit1.4",2.03011729424644,9.6117475
"habit14.2","habit2.4",1.80110840930793,5.6092152
"habit14.2","habit3.4",0.481887134983803,9.625979
"habit14.2","habit4.4",3.25655599576746,4.7094377
"habit14.2","habit5.4",2.4412224821411,9.7112404
"habit14.2","habit6.4",2.13965100361388,10.0904963
"habit14.2","habit7.4",0.866200010942623,7.7818461
"habit14.2","habit8.4",2.02777412963866,11.1479101
"habit14.2","habit9.4",2.64941561630326,9.1045084
"habit14.2","habit10.4",1.69705251933984,6.8734498
"habit14.2","habit11.4",1.59599900852296,5.2954936
"habit14.2","habit12.4",2.70790576930622,11.3177039
"habit14.2","habit13.4",1.88275816358444,11.69257
"habit14.2","habit14.4",1.61344070287765,7.0520188
"habit14.2","habit15.4",4.55597386433123,9.7298767
"habit14.2","habit16.4",2.08355471159407,9.1879092
"habit14.2","habit17.4",1.69078521593996,10.0464821
"habit14.2","habit18.4",3.22527240087463,8.1062939
"habit14.2","habit19.4",3.138961371314,9.0339984
"habit14.2","habit20.4",3.30848772106074,10.6578977
"habit14.2","habit21.4",3.06453796409742,12.6469738
"habit14.2","habit22.4",1.54864811107723,13.7345331
"habit14.2","exp1.7",2.85378896006808,11.8541343
"habit14.2","exp2.7",0.948327075492877,4.1121275
"habit14.2","exp3.7",2.235364189342,15.9556564
"habit14.2","exp4.7",2.94993954345506,12.3788907
"habit14.2","exp5.7",0.226426356337353,19.880326
"habit14.2","exp6.7",0.927968756538964,15.1052115
"habit14.2","exp7.7",1.67373078723209,13.2546474
"habit14.2","exp8.7",1.03759264293178,13.8353394
"habit14.2","exp9.7",2.74552031928365,11.6830645
"habit14.2","exp10.7",0.352434638802495,9.899573
"habit14.2","exp11.7",2.86538500038736,10.6752308
"habit14.2","exp12.7",0.71867597940011,13.8677899
"habit14.2","exp13.7",1.06857534308135,11.3232455
"habit14.2","exp14.7",0.82722435693599,8.4404955
"habit14.2","exp15.7",5.53891125870178,9.2627585
"habit14.2","exp16.7",3.52385149609112,6.4359925
"habit14.2","exp17.7",2.37993342966657,14.6314992
"habit14.2","exp18.7",1.22231937511595,5.2705067
"habit14.2","exp19.7",1.9650522661407,10.3427846
"habit14.2","exp20.7",2.67463834873377,5.2230794
"habit14.2","exp21.7",4.03089357308751,13.2552495
"habit14.2","exp22.7",3.84354135058508,8.9837659
"habit14.2","exp1.8",2.32233713169831,14.597792
"habit14.2","exp2.8",0.742375229053084,5.2096559
"habit14.2","exp3.8",1.40204463541472,14.8794424
"habit14.2","exp4.8",2.74663349689542,10.4211922
"habit14.2","exp5.8",3.68202412142584,13.4346541
"habit14.2","exp6.8",0.759230549258605,14.4213871
"habit14.2","exp7.8",2.04929859601198,8.4307795
"habit14.2","exp8.8",3.27041990736425,9.2623559
"habit14.2","exp9.8",3.17566630383048,12.8229026
"habit14.2","exp10.8",0.623505570665773,7.4899011
"habit14.2","exp11.8",1.6934647817648,4.8360002
"habit14.2","exp12.8",1.8372763052542,14.0465442
"habit14.2","exp13.8",3.01634174509763,8.1027176
"habit14.2","exp14.8",1.4949410925599,8.0300738
"habit14.2","exp15.8",2.41237277377455,11.8353141
"habit14.2","exp16.8",4.24659297036913,6.5119528
"habit14.2","exp17.8",3.25259213521959,14.2938306
"habit14.2","exp18.8",5.95154021628946,2.0630273
"habit14.2","exp19.8",1.78874705705974,5.4001007
"habit14.2","exp20.8",3.30933912677089,8.87517
"habit14.2","exp21.8",2.33385338792125,9.9984928
"habit14.2","exp22.8",4.88637430662382,10.0400583
"habit14.2","exp1.9",3.49842531057148,15.7257813
"habit14.2","exp2.9",0.959765696150514,1.4143761
"habit14.2","exp3.9",3.06699637650277,13.6972662
"habit14.2","exp4.9",2.43962885201249,12.734723
"habit14.2","exp5.9",3.98930534487533,9.909685
"habit14.2","exp6.9",4.06052033189107,12.8767594
"habit14.2","exp7.9",2.51052625654131,6.7636367
"habit14.2","exp8.9",3.98968221445727,10.0891336
"habit14.2","exp9.9",2.53043190607407,9.9642604
"habit14.2","exp10.9",0.180257225155228,10.0527724
"habit14.2","exp11.9",1.68241256108648,5.1983745
"habit14.2","exp12.9",3.14993654398045,11.3232274
"habit14.2","exp13.9",1.14542835051076,9.9725047
"habit14.2","exp14.9",0.38276775977054,2.9786526
"habit14.2","exp15.9",2.53856738214653,9.5800492
"habit14.2","exp16.9",2.74316256207316,7.6551096
"habit14.2","exp17.9",1.68387682440147,15.9089947
"habit14.2","exp18.9",2.07398287522234,3.1541088
"habit14.2","exp19.9",2.4566450753816,7.5272857
"habit14.2","exp20.9",1.00896164998174,7.4322626
"habit14.2","exp21.9",4.06570184365922,10.9723633
"habit14.2","exp22.9",3.10781899294787,9.9513033
"habit14.2","exp1.10",0.361460006905456,18.0051698
"habit14.2","exp2.10",1.98575217783631,3.6906647
"habit14.2","exp3.10",0.237724816684424,17.0001153
"habit14.2","exp4.10",1.63735289430042,14.7173873
"habit14.2","exp5.10",2.06653822670598,14.1031999
"habit14.2","exp6.10",1.44833833318702,13.7158518
"habit14.2","exp7.10",0.735827873398404,6.5485022
"habit14.2","exp8.10",3.38302955454743,9.4440068
"habit14.2","exp9.10",2.44719733599645,13.4014176
"habit14.2","exp10.10",0.24500711597403,6.5958149
"habit14.2","exp11.10",0.561679848480381,10.5175429
"habit14.2","exp12.10",1.43601585758427,13.5809714
"habit14.2","exp13.10",0.745188016055273,5.1553425
"habit14.2","exp14.10",0.83643350511254,1.6555678
"habit14.2","exp15.10",0.338952302181423,9.6558046
"habit14.2","exp16.10",2.50288859112942,9.2284347
"habit14.2","exp17.10",4.28343959216767,12.9023143
"habit14.2","exp18.10",0.701703806607143,8.9712119
"habit14.2","exp19.10",0.525232288059677,1.4065745
"habit14.2","exp20.10",2.4229523001769,11.7943973
"habit14.2","exp21.10",1.85927455563534,10.8981097
"habit14.2","exp22.10",3.749487433589,9.9792012
"habit14.2","exp1.11",2.82120641480701,11.3865754
"habit14.2","exp2.11",0.655742883985295,1.0585918
"habit14.2","exp3.11",1.21489444748688,18.6015718
"habit14.2","exp4.11",0.551919550670175,12.5727731
"habit14.2","exp5.11",0.765158559905616,14.2312162
"habit14.2","exp6.11",2.53238324360446,11.889512
"habit14.2","exp7.11",0.765835905997912,2.5066514
"habit14.2","exp8.11",1.49154637552418,8.5873527
"habit14.2","exp9.11",1.63125716245412,9.1624833
"habit14.2","exp10.11",0.313649906918728,4.9445824
"habit14.2","exp11.11",0.730905893793871,5.3034402
"habit14.2","exp12.11",1.55921296403925,11.0372534
"habit14.2","exp13.11",1.76942776299055,9.774372
"habit14.2","exp14.11",0.979845962240941,1.1535618
"habit14.2","exp15.11",1.04888180472909,5.4341966
"habit14.2","exp16.11",0.812782387698795,5.5142452
"habit14.2","exp17.11",1.32887972331781,13.6084322
"habit14.2","exp18.11",1.8782663400313,5.5965234
"habit14.2","exp19.11",2.31841534847859,4.3869812
"habit14.2","exp20.11",1.23371953796681,5.3492546
"habit14.2","exp21.11",0.555240574786139,10.3340824
"habit14.2","exp22.11",2.9446763304533,12.4438492
"habit14.2","exp1.14",3.46066508176983,10.569324
"habit14.2","exp2.14",1.90459616132552,0.7142101
"habit14.2","exp3.14",1.30664160716021,10.1841682
"habit14.2","exp4.14",3.71741701399295,9.8528818
"habit14.2","exp5.14",4.85270772576022,12.3240439
"habit14.2","exp6.14",2.07302339812315,11.9339444
"habit14.2","exp7.14",1.48268802421258,0.0405507
"habit14.2","exp8.14",4.22581140250857,7.5384172
"habit14.2","exp9.14",2.0808148176695,3.5716441
"habit14.2","exp10.14",0.223949021417155,6.0815546
"habit14.2","exp11.14",0.998995909805262,4.9677096
"habit14.2","exp12.14",3.35215039599754,8.9516458
"habit14.2","exp13.14",1.66834902132693,1.3420986
"habit14.2","exp14.14",0.590215213668074,2.7098234
"habit14.2","exp15.14",4.05028416201872,2.5996385
"habit14.2","exp16.14",2.91706778678574,6.5200911
"habit14.2","exp17.14",4.81882607448944,10.4665562
"habit14.2","exp18.14",1.34446022769686,0.10279
"habit14.2","exp19.14",0.971397722880994,0.3635019
"habit14.2","exp20.14",2.24111259266727,5.9889391
"habit14.2","exp21.14",3.70527816682296,9.5711674
"habit14.2","exp22.14",1.97119847199641,8.7841876
"habit15.2","habit16.2",3.67944576031178,0.6792657
"habit15.2","habit17.2",1.66489598724171,8.5478271
"habit15.2","habit18.2",0.483834917567779,5.2844028
"habit15.2","habit19.2",1.58753165287472,4.9451786
"habit15.2","habit20.2",2.47168879701897,0.2843886
"habit15.2","habit21.2",2.2595036138919,2.7381668
"habit15.2","habit22.2",2.03800429960299,2.4884431
"habit15.2","habit1.3",3.11048269185019,1.3980936
"habit15.2","habit2.3",3.64461906907484,0.023459
"habit15.2","habit3.3",4.49383966519878,9.1191642
"habit15.2","habit4.3",3.37822581808674,4.8145004
"habit15.2","habit5.3",2.50283210268962,1.2175829
"habit15.2","habit6.3",2.40249625271866,2.2326407
"habit15.2","habit7.3",3.38830903820743,0.0474729
"habit15.2","habit8.3",2.88920633105283,0.8394709
"habit15.2","habit9.3",4.38874896654141,5.1546732
"habit15.2","habit10.3",3.70344439822842,0.587861
"habit15.2","habit11.3",3.19407437757097,0.2866058
"habit15.2","habit12.3",2.7974772543919,4.5379096
"habit15.2","habit13.3",0.884841663726643,1.3348135
"habit15.2","habit14.3",2.98485226473793,2.5189337
"habit15.2","habit15.3",1.88578020076617,3.104905
"habit15.2","habit16.3",1.17207978153319,2.0231741
"habit15.2","habit17.3",2.8662498566067,8.3581023
"habit15.2","habit18.3",1.80783953877843,1.5349473
"habit15.2","habit19.3",2.83041964103909,2.9326345
"habit15.2","habit20.3",1.82242259337126,0.579225
"habit15.2","habit21.3",3.78656155872155,2.8485837
"habit15.2","habit22.3",1.43089834630276,1.1748439
"habit15.2","habit1.4",2.57687488653801,2.2426717
"habit15.2","habit2.4",3.06712983748557,1.7598606
"habit15.2","habit3.4",4.83974882887916,2.2569031
"habit15.2","habit4.4",1.34792033580977,2.6596381
"habit15.2","habit5.4",2.19479863509522,2.3421645
"habit15.2","habit6.4",2.42004975504914,2.7214205
"habit15.2","habit7.4",3.69749411977677,0.4127703
"habit15.2","habit8.4",2.56566807043459,3.7788343
"habit15.2","habit9.4",1.92611420464787,1.7354325
"habit15.2","habit10.4",2.86501304535476,0.495626
"habit15.2","habit11.4",2.97247486936973,2.0735822
"habit15.2","habit12.4",1.86651843409735,3.948628
"habit15.2","habit13.4",2.71089834166011,4.3234942
"habit15.2","habit14.4",2.9422487365488,0.317057
"habit15.2","habit15.4",0.374079858825723,2.3608009
"habit15.2","habit16.4",2.47354545362875,1.8188334
"habit15.2","habit17.4",3.04821650027619,2.6774063
"habit15.2","habit18.4",1.35591223030028,0.7372181
"habit15.2","habit19.4",1.42507476826407,1.6649225
"habit15.2","habit20.4",1.32858750775105,3.2888219
"habit15.2","habit21.4",1.57730143642199,5.277898
"habit15.2","habit22.4",3.01806697310395,6.3654573
"habit15.2","exp1.7",1.70079994147511,4.4850585
"habit15.2","exp2.7",3.66337788117771,3.2569484
"habit15.2","exp3.7",2.50444346928371,8.5865805
"habit15.2","exp4.7",1.61463942611484,5.0098149
"habit15.2","exp5.7",4.4771445240772,12.5112501
"habit15.2","exp6.7",3.64141207194707,7.7361356
"habit15.2","exp7.7",2.91513986515217,5.8855716
"habit15.2","exp8.7",3.99735874646411,6.4662636
"habit15.2","exp9.7",1.83407458830439,4.3139886
"habit15.2","exp10.7",4.77828312822201,2.5304972
"habit15.2","exp11.7",1.72739223856235,3.3061549
"habit15.2","exp12.7",3.94093672266909,6.4987141
"habit15.2","exp13.7",3.51043626569307,3.9541697
"habit15.2","exp14.7",3.81948023356632,1.0714196
"habit15.2","exp15.7",1.05900909688488,1.8936827
"habit15.2","exp16.7",1.28320596960365,0.9330833
"habit15.2","exp17.7",2.23579377653787,7.2624233
"habit15.2","exp18.7",3.32253492917596,2.0985692
"habit15.2","exp19.7",2.60787158867474,2.9737087
"habit15.2","exp20.7",1.92270440791596,2.1459965
"habit15.2","exp21.7",0.771092062730414,5.8861737
"habit15.2","exp22.7",0.742111804063485,1.6146901
"habit15.2","exp1.8",2.2270405002244,7.2287162
"habit15.2","exp2.8",3.95907326962842,2.15942
"habit15.2","exp3.8",3.18221961692975,7.5103666
"habit15.2","exp4.8",1.83763047841252,3.0521163
"habit15.2","exp5.8",1.06217355861167,6.0655783
"habit15.2","exp6.8",3.82443275976109,7.0523113
"habit15.2","exp7.8",2.50099518938855,1.0617036
"habit15.2","exp8.8",1.34555656304963,1.89328
"habit15.2","exp9.8",1.66266767384248,5.4538268
"habit15.2","exp10.8",3.93686394091046,0.1208253
"habit15.2","exp11.8",2.97697772565508,2.5330757
"habit15.2","exp12.8",2.8160186862798,6.6774684
"habit15.2","exp13.8",1.53410957729589,0.7336418
"habit15.2","exp14.8",3.26186509557418,0.6609979
"habit15.2","exp15.8",2.21085506195902,4.4662382
"habit15.2","exp16.8",0.397914190562487,0.857123
"habit15.2","exp17.8",1.54004624456029,6.9247547
"habit15.2","exp18.8",1.63531237592404,9.4321032
"habit15.2","exp19.8",2.83093487726169,1.9689751
"habit15.2","exp20.8",1.23244473311143,1.5060942
"habit15.2","exp21.8",2.28261613220221,2.6294169
"habit15.2","exp22.8",0.720300630117586,2.6709825
"habit15.2","exp1.9",1.04239435061955,8.3567055
"habit15.2","exp2.9",5.46784290760657,5.9546997
"habit15.2","exp3.9",1.62082085955112,6.3281904
"habit15.2","exp4.9",2.14200549852329,5.3656472
"habit15.2","exp5.9",0.852731308032246,2.5406092
"habit15.2","exp6.9",0.815498178384691,5.5076836
"habit15.2","exp7.9",2.04161379105332,0.6054391
"habit15.2","exp8.9",0.646516505700421,2.7200577
"habit15.2","exp9.9",2.09096710074234,2.5951845
"habit15.2","exp10.9",4.59199264668404,2.6836966
"habit15.2","exp11.9",3.0068188009422,2.1707013
"habit15.2","exp12.9",1.54942161550519,3.9541515
"habit15.2","exp13.9",3.40067883825077,2.6034289
"habit15.2","exp14.9",4.7854910888907,4.3904232
"habit15.2","exp15.9",2.10893208330544,2.2109733
"habit15.2","exp16.9",1.81814656198394,0.2860338
"habit15.2","exp17.9",2.92148128384453,8.5399188
"habit15.2","exp18.9",2.47206428166309,4.2149671
"habit15.2","exp19.9",2.15575395058785,0.1582099
